,value,term,classify,congoness
9270,-0.034309032604505914,elections,Neither Congo and Belgrade,-0.16444605639955698
9272,-0.03437012341867033,nationalised,Congo Only,0.002309014272983189
9274,-0.03439505816690499,locally,Neither Congo and Belgrade,-0.01520195358899645
9276,-0.03442101701244692,scale,Neither Congo and Belgrade,-0.06423797376569505
9278,-0.03443029635593827,israelis,Neither Congo and Belgrade,-0.014369964326487553
9280,-0.0344521269164501,coastal,Neither Congo and Belgrade,-0.0
9282,-0.034511846485348364,employees,Neither Congo and Belgrade,-0.022802930383494683
9284,-0.03454659405200833,fine,Neither Congo and Belgrade,-0.0
9286,-0.034600697814149435,payment,Neither Congo and Belgrade,-0.06966542990673613
9288,-0.03468442764414822,july,Neither Congo and Belgrade,-0.016842436802379405
9290,-0.0347059035433157,available,Neither Congo and Belgrade,-0.08571376524611711
9292,-0.03473286715952404,attempted,Congo Only,0.00532415932673015
9294,-0.03473286715952404,striking,Congo Only,0.01764359174137281
9296,-0.0347996693695713,exact,Congo Only,0.027903280632982214
9298,-0.03490188290363165,angels,Neither Congo and Belgrade,-0.036842683704029176
9300,-0.03490188290363165,fiesta,Neither Congo and Belgrade,-0.0
9302,-0.03490188290363165,glory,Congo Only,0.0023411846459428427
9304,-0.03490188290363165,oman,Neither Congo and Belgrade,-0.0
9306,-0.03490188290363165,reminder,Neither Congo and Belgrade,-0.0
9308,-0.03497781280290471,decision,Congo Only,0.07549753450672733
9310,-0.0351036216489291,prize,Congo Only,0.11799108836233395
9312,-0.03518853559731611,table,Neither Congo and Belgrade,-0.02274636834166536
9314,-0.03521248627758912,officer,Congo Only,0.032339667096041316
9316,-0.03523939092766933,green,Neither Congo and Belgrade,-0.0
9318,-0.03523939092766933,literally,Neither Congo and Belgrade,-0.0
9320,-0.03523939092766933,mysterious,Congo Only,0.014820069756326968
9322,-0.03526131892490604,reflected,Congo Only,0.0082495160784111
9324,-0.03527005503980685,cordance,Neither Congo and Belgrade,-0.017044395485515958
9326,-0.03527005503980685,equity,Neither Congo and Belgrade,-0.02378894766909743
9328,-0.03527005503980685,feat,Neither Congo and Belgrade,-0.04316404303706272
9330,-0.03527005503980685,fered,Congo Only,0.019954002578873132
9332,-0.03527005503980685,hailing,Neither Congo and Belgrade,-0.0
9334,-0.03527005503980685,happiness,Congo Only,0.0663309898382789
9336,-0.03527005503980685,horizons,Congo Only,0.04369519367103853
9338,-0.03527005503980685,orbit,Neither Congo and Belgrade,-0.0
9340,-0.03548714241886272,demands,Congo Only,0.0665826122833395
9342,-0.035494089734258966,dam,Neither Congo and Belgrade,-0.08571841197432742
9344,-0.03550339696180415,metal,Neither Congo and Belgrade,-0.018062484845645373
9346,-0.035588937061856965,contract,Neither Congo and Belgrade,-0.04994104171385751
9348,-0.035606282202075124,aggressive,Congo Only,0.017959624301327866
9350,-0.0357181966336745,ist,Congo Only,0.0047407044937334535
9352,-0.035721672802226816,mines,Congo Only,0.023563482294066188
9354,-0.03575616174236937,principles,Congo Only,0.05159775958580934
9356,-0.03587941143010012,jobless,Neither Congo and Belgrade,-0.0
9358,-0.03587941143010012,tactics,Neither Congo and Belgrade,-0.0
9360,-0.035908450527672525,central,Neither Congo and Belgrade,-9.05901233922184e-05
9362,-0.03597623077124019,notorious,Neither Congo and Belgrade,-0.01831708051203047
9364,-0.03603771002481805,shortly,Neither Congo and Belgrade,-0.06775942379249733
9366,-0.0360392951746016,medium,Congo Only,0.036467286298050273
9368,-0.03607560454258344,quickly,Congo Only,0.05469960419234255
9370,-0.036089153006286505,rally,Congo Only,0.05987360024587491
9372,-0.03614861903699086,promptly,Congo Only,0.00015195274320264825
9374,-0.036188053966282135,anxious,Neither Congo and Belgrade,-0.06551142728267292
9376,-0.036287244146329896,forty,Neither Congo and Belgrade,-0.0
9378,-0.03631799325337638,june,Neither Congo and Belgrade,-0.13064107849653833
9380,-0.03644023235731606,amount,Neither Congo and Belgrade,-0.031768810987577195
9382,-0.03645729790481709,grounds,Neither Congo and Belgrade,-0.016435090634495445
9384,-0.03651418566323069,weak,Congo Only,0.02314371722589316
9386,-0.03655816622854236,group,Congo Only,0.010301718689690138
9388,-0.03657579607590463,scene,Neither Congo and Belgrade,-0.008748787605148502
9390,-0.03658760017074792,aspects,Congo Only,0.011047385724469536
9392,-0.03664535248294655,palace,Neither Congo and Belgrade,-0.0009901328302211793
9394,-0.03671820075097478,favour,Congo Only,0.009558446710071208
9396,-0.036718377239666,research,Neither Congo and Belgrade,-0.29902133931127506
9398,-0.036806095416925935,ame,Congo Only,0.019954002578873132
9400,-0.036806095416925935,ary,Neither Congo and Belgrade,-0.01965184874574022
9402,-0.03680871970582432,hard,Congo Only,0.005958519866698353
9404,-0.036911410607799774,journalists,Neither Congo and Belgrade,-0.0
9406,-0.036911410607799774,newsmen,Congo Only,0.03460324248266946
9408,-0.03717933474003802,unit,Congo Only,0.01670939620740781
9410,-0.0372643539644564,rumours,Neither Congo and Belgrade,-0.09947175072442864
9412,-0.037307928765767696,target,Congo Only,0.019363581243124
9414,-0.037316037807307564,delta,Neither Congo and Belgrade,-0.02333812293258701
9416,-0.03732058327235209,counter,Neither Congo and Belgrade,-0.0
9418,-0.037353523140532925,real,Neither Congo and Belgrade,-0.007807942517692882
9420,-0.03743171679210898,scandal,Congo Only,0.04932553795029599
9422,-0.03745408883499307,export,Neither Congo and Belgrade,-0.019423056428225748
9424,-0.037570826348716425,meanwhile,Congo Only,0.019322035280735436
9426,-0.03774846747295951,account,Neither Congo and Belgrade,-0.04607840670243805
9428,-0.03775558053515337,ordinary,Neither Congo and Belgrade,-0.08015827464058649
9430,-0.03780236321235947,know,Congo Only,0.016790448438771373
9432,-0.03783365309971947,estimated,Neither Congo and Belgrade,-0.0038924913083474696
9434,-0.03792359539156196,totalled,Neither Congo and Belgrade,-0.01520195358899645
9436,-0.03795645364335326,mass,Congo Only,0.02930802390123965
9438,-0.0379808027859704,ten,Neither Congo and Belgrade,-0.012621683022826105
9440,-0.03802594199076818,regard,Congo Only,0.07943608331570437
9442,-0.03806801471147003,naturally,Congo Only,0.015199376047697891
9444,-0.03813704490044173,let,Neither Congo and Belgrade,-0.034555715008735534
9446,-0.03814830383999626,iron,Neither Congo and Belgrade,-0.06995557417818578
9448,-0.03825400200796745,dividend,Neither Congo and Belgrade,-0.04914473664665492
9450,-0.03835078800894827,near,Neither Congo and Belgrade,-0.0503509407451227
9452,-0.038384800890140784,crop,Neither Congo and Belgrade,-0.010850641674528295
9454,-0.03839092213973415,agriculture,Neither Congo and Belgrade,-0.061166079293542966
9456,-0.03839092213973415,risen,Neither Congo and Belgrade,-0.028249044698342288
9458,-0.03843771554981958,cities,Neither Congo and Belgrade,-0.02206478378859897
9460,-0.03852754202933332,drafting,Neither Congo and Belgrade,-0.0
9462,-0.03852754202933332,hiding,Congo Only,0.015995802389456942
9464,-0.03852754202933332,stated,Congo Only,0.00048672087369760206
9466,-0.03854524262458955,planned,Neither Congo and Belgrade,-0.03436505118299711
9468,-0.038589309104121484,chiefs,Congo Only,0.03654727883810737
9470,-0.03867105280836172,settlements,Neither Congo and Belgrade,-0.0278559200487354
9472,-0.03870002150294993,vernment,Neither Congo and Belgrade,-0.001298100129732261
9474,-0.0387404661980138,extremist,Neither Congo and Belgrade,-0.032304556582311336
9476,-0.038746439352448016,turning,Neither Congo and Belgrade,-0.0
9478,-0.03875206742978648,works,Neither Congo and Belgrade,-0.10006703189359684
9480,-0.038785533628689764,book,Neither Congo and Belgrade,-0.032534819327669204
9482,-0.038785533628689764,student,Congo Only,0.0023411846459428427
9484,-0.03881833892179512,bonus,Neither Congo and Belgrade,-0.0
9486,-0.03887324129129648,could,Congo Only,0.03594440657930411
9488,-0.038938792848449436,followed,Congo Only,0.0849681266786611
9490,-0.03897934048392795,return,Congo Only,0.03906752330012032
9492,-0.03901019425854562,bbc,Congo Only,0.04785197115518757
9494,-0.03903104806105863,aspirations,Congo Only,0.0191544932908926
9496,-0.03911809127086233,system,Neither Congo and Belgrade,-0.02794611352198401
9498,-0.03917263455462056,cabins,Neither Congo and Belgrade,-0.023100270116431638
9500,-0.03917263455462056,nervous,Congo Only,0.019152322280051263
9502,-0.03924609359089044,brutal,Congo Only,0.04405321325335727
9504,-0.03929467927274969,victories,Neither Congo and Belgrade,-0.0
9506,-0.039347904429367565,unions,Neither Congo and Belgrade,-0.026452330987806395
9508,-0.03948568840556568,invited,Congo Only,0.03139614467337857
9510,-0.039487882512086896,engineering,Neither Congo and Belgrade,-0.039282923037395466
9512,-0.03959880383585538,invisible,Neither Congo and Belgrade,-0.0166652841432115
9514,-0.03963398228814463,balances,Neither Congo and Belgrade,-0.022833874004419816
9516,-0.03963398228814463,certainty,Neither Congo and Belgrade,-0.0
9518,-0.03963398228814463,mourning,Neither Congo and Belgrade,-0.0
9520,-0.03974479010852106,metres,Congo Only,0.05022547269011575
9522,-0.03979884808905479,school,Neither Congo and Belgrade,-0.03190233099302329
9524,-0.03981699319194542,indeed,Congo Only,0.057169399205753674
9526,-0.03987373028502525,give,Neither Congo and Belgrade,-0.005349671228220402
9528,-0.04007592427953164,seized,Neither Congo and Belgrade,-0.010255984699589505
9530,-0.0400848535821537,units,Congo Only,0.014218525594001944
9532,-0.0401059332179453,quality,Congo Only,0.008858770529900233
9534,-0.04013989032269299,etc,Congo Only,0.003005223802019888
9536,-0.040147825745942715,dustrial,Neither Congo and Belgrade,-0.04586477923618728
9538,-0.04016790951649117,pictures,Neither Congo and Belgrade,-0.0
9540,-0.04022805319777872,homs,Neither Congo and Belgrade,-0.013618848846199565
9542,-0.04029031525369923,thirty,Neither Congo and Belgrade,-0.0
9544,-0.04032469049199455,unable,Congo Only,0.04207137723899673
9546,-0.04039039240428645,human,Congo Only,0.19221036581486145
9548,-0.04043531286367807,date,Neither Congo and Belgrade,-0.0006494433829458108
9550,-0.04043982171956445,fall,Neither Congo and Belgrade,-0.0022643605013920425
9552,-0.04046067836379815,pass,Neither Congo and Belgrade,-0.06605514866159617
9554,-0.04051929708445755,customs,Neither Congo and Belgrade,-0.0617577075349599
9556,-0.040630425940259514,aims,Neither Congo and Belgrade,-0.01925035812588759
9558,-0.04066624364650906,conscience,Congo Only,0.04832121907234705
9560,-0.04068192904230435,interested,Congo Only,0.031207770547133726
9562,-0.04078302384559545,senegal,Congo Only,0.04655909508902967
9564,-0.04078360687650297,administrative,Neither Congo and Belgrade,-0.0
9566,-0.040868411107047635,whilst,Neither Congo and Belgrade,-0.046598850409427864
9568,-0.04093691820179851,quarter,Neither Congo and Belgrade,-0.036272824713481484
9570,-0.04104908678194537,nationalisation,Congo Only,0.003088577109201664
9572,-0.04116049165844619,mining,Neither Congo and Belgrade,-0.08984793920569842
9574,-0.04120037428969535,screen,Neither Congo and Belgrade,-0.0
9576,-0.04120435721287469,property,Neither Congo and Belgrade,-0.11309487026031835
9578,-0.04122421428020708,sets,Congo Only,0.04334475771753469
9580,-0.04127103120305068,instead,Neither Congo and Belgrade,-0.014414747328747847
9582,-0.04127154200010536,guilty,Neither Congo and Belgrade,-0.0
9584,-0.04131479042196265,afri,Neither Congo and Belgrade,-0.0
9586,-0.04152757427377921,pattern,Neither Congo and Belgrade,-0.0
9588,-0.041808277003649,affair,Neither Congo and Belgrade,-0.006993413287984918
9590,-0.041840036875674426,installations,Neither Congo and Belgrade,-0.0
9592,-0.041935346197807914,distribution,Neither Congo and Belgrade,-0.09284642076268664
9594,-0.041980901208631766,wards,Congo Only,0.06651445703870364
9596,-0.04198584388948925,gathered,Congo Only,0.05737908335889087
9598,-0.0420021170469176,lately,Congo Only,0.014683912480703531
9600,-0.042060098370120105,ern,Congo Only,0.009698835355021706
9602,-0.042163838077682085,currency,Neither Congo and Belgrade,-0.04790121492295442
9604,-0.04224400347900718,pressed,Congo Only,0.026656864499544138
9606,-0.042353176011134565,submitted,Congo Only,0.016911602664068614
9608,-0.042377836966976924,reaffirmed,Congo Only,0.036934823231670785
9610,-0.04249365708793148,schemes,Neither Congo and Belgrade,-0.013424566487949437
9612,-0.04249986974914294,though,Congo Only,0.025588920593379832
9614,-0.04250020553921286,colonel,Congo Only,0.07651118825325874
9616,-0.042638320296399836,imperialist,Congo Only,0.1982657269332384
9618,-0.042658221121139234,showing,Neither Congo and Belgrade,-0.06126852444027369
9620,-0.042661765943370976,age,Neither Congo and Belgrade,-0.0070422854426442204
9622,-0.04292670405823877,implementation,Neither Congo and Belgrade,-0.06779350119633583
9624,-0.043031324533890525,palestine,Neither Congo and Belgrade,-0.22274188668379585
9626,-0.043085877693058265,list,Neither Congo and Belgrade,-0.021942072156309184
9628,-0.04309546737634686,acted,Congo Only,0.01639498076681893
9630,-0.043114602239101234,abu,Neither Congo and Belgrade,-0.0621300859092762
9632,-0.04312032445602617,building,Neither Congo and Belgrade,-0.014383481123627424
9634,-0.04322532314058517,drawn,Neither Congo and Belgrade,-0.0007324387219660482
9636,-0.043273327333178034,electric,Neither Congo and Belgrade,-0.02236683957053864
9638,-0.04329759797952061,invested,Neither Congo and Belgrade,-0.0
9640,-0.043356925784044695,famous,Neither Congo and Belgrade,-0.022258449544022046
9642,-0.043461832391098285,required,Neither Congo and Belgrade,-0.04493755024054586
9644,-0.043582257272455516,invariably,Congo Only,0.02050153002981775
9646,-0.043646767124248406,weaving,Neither Congo and Belgrade,-0.0
9648,-0.04365886270246936,hotel,Neither Congo and Belgrade,-0.0
9650,-0.04368299576406502,literature,Congo Only,0.009363708077097908
9652,-0.04369217295345697,whites,Congo Only,0.04499245782733057
9654,-0.04377480761526746,died,Congo Only,0.05040940644740116
9656,-0.043846400474280636,statistics,Neither Congo and Belgrade,-0.07912073238831283
9658,-0.04385916618795668,smoke,Neither Congo and Belgrade,-0.0
9660,-0.04411661301864708,occupied,Neither Congo and Belgrade,-0.03285617244902025
9662,-0.04414297315639599,authorities,Congo Only,0.006512015291210601
9664,-0.0441454338969324,rest,Neither Congo and Belgrade,-0.007111830687426525
9666,-0.0442331298652754,deficit,Neither Congo and Belgrade,-0.0
9668,-0.04430759309533009,soon,Neither Congo and Belgrade,-0.029014478698054832
9670,-0.04431153639472013,orders,Congo Only,0.05828633120032816
9672,-0.044336081141664256,uganda,Congo Only,0.10218998673837183
9674,-0.04436023568759017,cows,Neither Congo and Belgrade,-0.0
9676,-0.04436023568759017,farms,Neither Congo and Belgrade,-0.02982380437058973
9678,-0.04436023568759017,improve,Neither Congo and Belgrade,-0.04599174983595865
9680,-0.04436023568759017,planting,Neither Congo and Belgrade,-0.0
9682,-0.04436023568759017,productivity,Neither Congo and Belgrade,-0.01831708051203047
9684,-0.04436023568759017,shortage,Neither Congo and Belgrade,-0.020661134288843787
9686,-0.044379586034237965,considerably,Neither Congo and Belgrade,-0.036833804391972515
9688,-0.04443111556543885,society,Neither Congo and Belgrade,-0.05240704487894729
9690,-0.04447698862328449,supporters,Neither Congo and Belgrade,-0.04757131377555245
9692,-0.044497401296179406,internal,Congo Only,0.05607892006959555
9694,-0.04457231542284547,cent,Neither Congo and Belgrade,-0.004194802554769087
9696,-0.044621155698278514,think,Neither Congo and Belgrade,-0.015133608315133615
9698,-0.044749520139327266,lake,Neither Congo and Belgrade,-0.015791588561775594
9700,-0.04475788338398096,formation,Neither Congo and Belgrade,-0.022277716167770363
9702,-0.0447721123468248,chaos,Neither Congo and Belgrade,-0.0
9704,-0.044776599628501626,really,Congo Only,0.12265793634575985
9706,-0.044790567930107855,belongs,Congo Only,0.003106182558251232
9708,-0.04486604060894725,cases,Congo Only,0.02883996431839097
9710,-0.0449244655054458,saw,Neither Congo and Belgrade,-0.06029647293074336
